Date,Open,High,Low,Close
7/29/2022,2130.3156,2147.638,2117.3114,2140.5259
7/31/2022,2142.3097,2195.3572,2142.3096,2195.1046
8/1/2022,2205.7669,2224.4868,2183.2231,2196.2529
8/2/2022,2198.0567,2202.8861,2170.2575,2193.4898
8/3/2022,2196.131,2214.0527,2183.0904,2186.766
8/4/2022,2191.4886,2193.356,2147.7061,2148.1601
8/5/2022,2150.4739,2150.581,2108.3456,2113.5536
8/7/2022,2109.4129,2133.6278,2107.4921,2123.8278
8/8/2022,2128.1862,2140.2647,2102.2598,2106.1527
8/9/2022,2109.7875,2112.717,2060.311,2062.8038
8/10/2022,2064.3877,2074.9255,2042.6219,2056.8897
8/11/2022,2059.8309,2074.7383,2036.8093,2037.9299
8/14/2022,2035.3212,2043.0398,2007.6893,2010.013
8/15/2022,2007.1945,2065.9015,2004.0704,2065.8933
8/16/2022,2069.3759,2088.2365,2035.4799,2041.0645
8/17/2022,2043.6197,2053.092,2035.3867,2040.7059
8/18/2022,2041.713,2072.378,2041.713,2068.2695
8/21/2022,2070.0577,2089.2572,2055.7809,2060.5508
8/22/2022,2061.0294,2065.8123,2043.7285,2053.1367
8/23/2022,2053.3542,2060.2124,2048.8021,2054.9861
8/24/2022,2054.9923,2073.5441,2052.1305,2057.8438
8/25/2022,2058.0116,2068.5582,2035.6936,2039.558
8/26/2022,2040.4661,2040.4661,2018.1853,2022.6299
8/28/2022,2022.3165,2022.76,1987.0427,1989.265
8/29/2022,1989.3692,1995.7806,1975.0738,1993.0243
8/30/2022,1993.4654,2012.1831,1987.3984,1995.3495
8/31/2022,1993.379,1996.8911,1968.4116,1973.3809
9/1/2022,1972.9792,1982.3476,1953.5816,1972.2978
9/2/2022,1970.775,1984.8881,1964.8018,1970.624
9/4/2022,1971.856,1988.3842,1969.489,1977.3023
9/5/2022,1978.3036,1987.5718,1970.6897,1973.0122
9/6/2022,1974.1349,1978.0064,1947.2165,1951.8492
9/7/2022,1951.2112,1955.9787,1933.2978,1939.8803
9/8/2022,1940.1931,1947.9192,1925.227,1937.7499
9/11/2022,1938.202,1946.422,1922.0068,1926.2881
9/12/2022,1926.4519,1928.7176,1906.756,1912.7468
9/13/2022,1913.4068,1940.8596,1913.2026,1934.0475
9/14/2022,1936.3699,1984.1253,1936.3435,1981.4854
9/15/2022,1983.2601,1989.8469,1920.3852,1924.4837
9/16/2022,1921.0509,1921.0509,1886.7231,1910.3826
9/18/2022,1910.2033,1911.5704,1874.1487,1876.4145
9/20/2022,1875.412,1877.6545,1833.5523,1837.6063
9/21/2022,1838.4,1862.4832,1838.1421,1848.8004
9/22/2022,1848.7927,1856.0263,1836.1774,1838.9697
9/25/2022,1837.997,1838.6794,1811.3237,1815.1384
9/27/2022,1814.7144,1842.0585,1814.6807,1831.056
9/28/2022,1831.2353,1845.6914,1831.2353,1837.4677
9/29/2022,1836.843,1853.8062,1835.9577,1853.7611
10/9/2022,1854.5708,1898.4548,1854.5278,1898.3835
10/10/2022,1901.2474,1908.5867,1866.839,1871.2264
10/11/2022,1871.2847,1871.2847,1849.8099,1855.1658
10/12/2022,1854.5708,1872.8668,1848.1338,1866.4854
10/13/2022,1866.5364,1878.1684,1860.8514,1870.635
10/16/2022,1871.0926,1872.5277,1852.7418,1860.941
10/17/2022,1861.5516,1864.7493,1854.2418,1858.33
10/19/2022,1858.0288,1861.9395,1840.5098,1845.5198
10/20/2022,1845.3843,1849.8681,1834.3164,1844.1426
10/23/2022,1844.5031,1858.571,1843.8095,1858.4914
10/31/2022,1860.385,1874.8877,1856.9338,1874.8789
11/1/2022,1876.552,1931.5455,1871.77,1930.9781
11/2/2022,1933.2406,1956.6104,1916.3229,1938.303
11/3/2022,1939.4961,1940.6194,1918.8434,1922.165
11/6/2022,1924.195,1965.7071,1919.2438,1965.3682
11/7/2022,1968.069,1987.3221,1955.283,1958.9409
11/8/2022,1959.2187,1966.4154,1948.3592,1956.3695
11/9/2022,1957.7559,1967.8004,1914.2736,1917.223
11/10/2022,1919.1018,1929.0155,1889.6471,1893.7055
11/13/2022,1892.9432,1901.3198,1879.5871,1883.1668
11/14/2022,1883.5787,1904.5084,1879.3693,1904.4519
11/15/2022,1905.214,1919.8097,1895.899,1897.8634
11/16/2022,1898.7003,1914.3802,1898.7003,1911.2632
11/17/2022,1912.2378,1939.5919,1912.0401,1936.8379
11/22/2022,1938.4686,1961.2784,1926.385,1929.7076
11/23/2022,1931.0068,1933.9308,1913.0945,1921.9919
11/24/2022,1922.723,1933.5536,1916.3513,1933.5536
11/27/2022,1934.4456,1965.9805,1934.4136,1965.9805
11/28/2022,1968.9348,1980.2641,1947.3746,1950.3742
11/29/2022,1951.307,1957.8753,1933.6431,1953.3592
11/30/2022,1953.0723,1955.6008,1942.9485,1949.8505
12/1/2022,1949.4806,1969.0191,1941.5782,1961.0656
12/4/2022,1961.0734,1973.5535,1957.1823,1963.2225
12/5/2022,1964.7917,1965.7686,1935.6472,1938.7627
12/6/2022,1941.0757,1944.1085,1922.1263,1933.8881
12/7/2022,1935.0783,1936.3948,1916.1935,1917.2814
12/11/2022,1916.0415,1918.5061,1883.0933,1885.3123
12/12/2022,1884.2188,1902.4171,1868.6513,1902.2744
12/13/2022,1900.2333,1904.7527,1888.8182,1899.7087
12/14/2022,1900.6056,1906.0381,1893.0131,1897.0885
12/15/2022,1897.3421,1898.9982,1880.1627,1882.6092
12/18/2022,1883.6536,1883.8162,1850.9632,1855.0663
12/19/2022,1855.1908,1865.1792,1849.1935,1858.8956
12/20/2022,1859.7158,1881.2142,1858.5702,1873.1156
12/21/2022,1874.8453,1883.0902,1864.7044,1867.2256
12/22/2022,1864.408,1867.2137,1850.58,1867.2137
12/26/2022,1868.1826,1924.0901,1866.3653,1924.0901
12/27/2022,1928.8118,1999.0108,1928.8118,1983.9599
12/28/2022,1991.8052,1994.3301,1961.5673,1972.1536
12/29/2022,1973.18,2029.1112,1962.4237,2029.0322
1/1/2023,2037.2071,2083.1904,2030.2454,2046.2692
1/2/2023,2047.4601,2070.5823,2028.3238,2064.0961
1/3/2023,2066.0155,2081.5268,2050.5733,2061.067
1/4/2023,2069.3428,2126.0378,2066.5668,2125.845
1/5/2023,2134.8791,2160.728,2113.3217,2143.9377
1/8/2023,2148.9348,2191.6905,2126.4688,2164.6195
1/9/2023,2171.463,2211.7718,2161.0258,2211.7667
1/10/2023,2215.3453,2277.6134,2178.1871,2190.4267
1/12/2023,2203.8449,2237.3651,2143.9747,2149.39
1/17/2023,2152.0489,2187.7907,2136.3819,2182.1144
1/18/2023,2185.7267,2214.779,2166.3541,2173.1043
1/19/2023,2175.2974,2192.7094,2163.1416,2178.8125
1/23/2023,2184.7726,2203.1257,2162.8327,2165.1012
1/24/2023,2166.05,2173.2896,2139.8884,2173.2507
1/25/2023,2175.6706,2199.9291,2175.1264,2183.6248
1/26/2023,2186.5028,2201.6419,2177.9906,2183.2129
1/29/2023,2185.4591,2192.8511,2163.891,2168.537
1/30/2023,2166.3114,2174.6567,2124.8272,2127.3799
1/31/2023,2130.294,2136.4422,2107.7737,2111.6842
2/1/2023,2111.4379,2124.3013,2104.4767,2116.6591
2/2/2023,2118.5592,2126.1444,2090.1432,2094.5405
2/5/2023,2096.6969,2118.2676,2087.6938,2096.0854
2/6/2023,2096.3216,2102.7013,2087.1977,2100.7075
2/7/2023,2100.1248,2177.7478,2099.0308,2177.3481
2/8/2023,2181.6187,2213.8948,2161.0022,2170.1885
2/9/2023,2171.1748,2183.7548,2153.3084,2182.6366
2/12/2023,2181.2006,2181.2006,2117.6679,2121.8674
2/14/2023,2122.4134,2122.5622,2100.5684,2105.4655
2/15/2023,2105.033,2117.8401,2086.7782,2091.5646
2/16/2023,2090.4895,2099.4333,2066.7841,2070.4139
2/20/2023,2069.6654,2069.7782,2040.1812,2046.8102
2/22/2023,2049.6467,2084.039,2048.109,2080.3847
2/23/2023,2078.4795,2078.4795,2014.6008,2022.6434
2/26/2023,2016.5353,2029.6559,1961.2372,2027.1909
2/27/2023,2029.2309,2043.988,1990.2715,2023.5433
2/28/2023,2024.8199,2033.6966,2013.2515,2019.9309
3/1/2023,2020.7155,2024.695,1994.4556,1995.494
3/2/2023,1995.3373,1996.6285,1966.2757,1969.025
3/5/2023,1967.4925,1975.9341,1935.2119,1938.254
3/7/2023,1937.4284,1964.0843,1937.4284,1952.6633
3/9/2023,1955.5698,2002.985,1955.5465,2002.7023
3/12/2023,2008.2615,2017.3036,1970.6668,1975.8982
3/13/2023,1975.4309,1977.524,1944.4197,1951.2176
3/14/2023,1950.4147,1965.1914,1939.3211,1953.0645
3/15/2023,1953.9554,1956.3738,1926.5701,1938.629
3/16/2023,1938.6244,1946.7665,1919.9333,1933.3076
3/19/2023,1933.2307,1939.4317,1922.216,1926.4089
3/20/2023,1926.2763,1949.1674,1925.4104,1949.0626
3/22/2023,1952.1873,1962.9436,1929.4938,1933.2995
3/23/2023,1933.1146,1933.5563,1905.9588,1915.1497
3/26/2023,1915.3245,1915.4077,1881.0743,1888.2979
3/27/2023,1885.651,1907.044,1864.9108,1906.0013
3/28/2023,1910.3477,1936.4833,1906.3983,1918.4102
3/29/2023,1920.0904,1922.0396,1901.6153,1919.4274
3/30/2023,1920.0108,1932.6796,1905.1202,1908.556
4/2/2023,1910.4938,1929.3407,1882.9785,1888.5529
4/3/2023,1888.6124,1892.0288,1865.9583,1871.88
4/4/2023,1872.6507,1880.4587,1856.3536,1866.6825
4/5/2023,1866.8297,1878.7729,1857.5395,1875.0724
4/6/2023,1875.8775,1889.066,1863.6606,1866.7917
4/9/2023,1867.4689,1869.43,1833.6784,1838.485
4/10/2023,1837.6522,1851.4869,1833.0795,1844.0295
4/11/2023,1845.6452,1872.1098,1844.412,1871.3369
4/12/2023,1871.4628,1963.8926,1871.4628,1963.5544
4/13/2023,1973.0863,1981.8696,1928.9341,1934.4755
4/16/2023,1934.5054,1945.0495,1918.5153,1931.6829
4/17/2023,1931.8392,1937.6469,1904.3948,1908.0541
4/18/2023,1905.9647,1911.5134,1892.8176,1904.9854
4/19/2023,1903.356,1924.4031,1903.2846,1920.1281
4/20/2023,1918.4868,1928.7594,1902.153,1904.4026
4/23/2023,1904.9422,1906.6599,1881.1493,1885.6092
4/24/2023,1885.7734,1891.8741,1875.1367,1888.3247
4/25/2023,1887.2962,1905.7288,1885.1739,1905.6804
4/26/2023,1907.5442,1913.2842,1888.8899,1892.0043
4/27/2023,1892.943,1895.1696,1880.2472,1889.7557
4/30/2023,1889.4138,1890.3351,1867.7303,1870.6692
5/2/2023,1871.6303,1878.9643,1860.4264,1866.4097
5/3/2023,1866.6846,1868.346,1852.3543,1857.0006
5/4/2023,1856.9691,1875.2574,1846.671,1869.7341
5/7/2023,1870.4095,1872.2155,1848.7978,1850.6159
5/8/2023,1850.7272,1854.2139,1825.6089,1833.6984
5/9/2023,1831.6393,1856.07,1828.9864,1844.3633
5/10/2023,1845.6438,1852.0512,1835.6138,1841.9333
5/11/2023,1840.0541,1843.4407,1831.2036,1838.5986
5/14/2023,1840.8231,1849.5559,1818.0783,1821.646
5/15/2023,1821.806,1826.6539,1807.5284,1818.3138
5/16/2023,1817.8694,1827.7652,1810.0964,1821.6208
5/17/2023,1821.5393,1846.718,1821.0192,1845.0181
5/18/2023,1846.6934,1883.2008,1844.5013,1877.3209
5/21/2023,1878.6844,1903.0575,1874.4004,1883.2083
5/22/2023,1883.4492,1898.9107,1866.0796,1891.3154
5/23/2023,1891.365,1942.6399,1891.365,1942.631
5/24/2023,1943.808,1962.6591,1928.1617,1959.1213
5/28/2023,1960.9545,1977.5716,1938.1206,1941.7745
5/30/2023,1944.0333,1944.0625,1884.9107,1888.6181
5/31/2023,1884.4867,1893.8437,1844.324,1849.7975
6/1/2023,1850.79,1876.9965,1837.2389,1866.3469
6/4/2023,1866.3469,1925.109,1865.7303,1919.3775
6/5/2023,1922.126,1935.8023,1899.5351,1901.9972
6/6/2023,1902.7534,1927.6552,1893.6139,1927.6552
6/7/2023,1929.1638,1950.8077,1928.1322,1932.3381
6/8/2023,1933.3977,1947.4542,1920.6484,1939.6128
6/11/2023,1941.5231,1983.983,1941.2412,1980.0928
6/12/2023,1984.3638,2003.2526,1971.9977,1986.4743
6/13/2023,1989.426,2034.8042,1977.5201,2020.6485
6/14/2023,2020.1545,2067.1023,2015.1854,2037.0662
6/15/2023,2040.5755,2050.0312,2017.7045,2042.0703
6/18/2023,2045.0555,2094.3312,2037.9005,2094.3312
6/19/2023,2097.5343,2107.6047,2075.2144,2091.396
6/20/2023,2093.5587,2117.2968,2057.0301,2064.8337
6/21/2023,2067.2132,2082.9679,2043.8379,2050.7853
6/22/2023,2054.6203,2074.379,2042.2827,2055.5326
6/25/2023,2057.3701,2119.7953,2057.3701,2117.7391
6/26/2023,2124.0069,2154.8584,2120.4186,2129.4252
6/27/2023,2132.6065,2186.6798,2132.4786,2186.3643
6/28/2023,2193.5114,2205.9679,2146.0635,2150.9971
7/2/2023,2154.8003,2160.239,2094.0743,2097.2933
7/3/2023,2096.7203,2113.7441,2069.599,2075.9761
7/4/2023,2079.4238,2104.3824,2067.2217,2088.7041
7/5/2023,2090.3788,2101.585,2046.5496,2049.4436
7/6/2023,2050.2823,2064.5728,2033.4282,2049.3852
7/9/2023,2050.3551,2085.2336,2049.6879,2077.769
7/10/2023,2081.7545,2102.0894,2067.8476,2076.9696
7/11/2023,2078.246,2084.9233,2064.5194,2072.2445
7/12/2023,2072.2445,2099.7103,2072.2444,2097.5563
7/13/2023,2095.7154,2121.8303,2080.4207,2084.9399
7/16/2023,2085.6799,2105.6729,2079.176,2097.0974
7/17/2023,2097.9863,2144.5989,2089.1571,2144.1664
7/18/2023,2147.6872,2171.1254,2146.5216,2154.0741
7/19/2023,2154.0245,2174.6306,2141.8246,2165.2455
7/20/2023,2165.7046,2179.7217,2152.8171,2163.9294
7/23/2023,2166.465,2228.7416,2166.4405,2227.1697
7/24/2023,2227.2054,2244.134,2194.1627,2200.5067
7/25/2023,2202.9911,2206.4639,2162.5592,2164.315
7/26/2023,2168.4599,2186.4967,2152.5404,2156.2017
7/27/2023,2155.4885,2165.9778,2124.3238,2126.4876
7/30/2023,2126.85,2138.6791,2091.5058,2100.3433
7/31/2023,2097.8497,2126.5737,2094.0668,2106.1871
8/1/2023,2106.0623,2124.3211,2070.3344,2077.5896
8/2/2023,2078.5953,2086.8403,2062.0079,2086.8403
8/3/2023,2088.5558,2109.2993,2083.9271,2089.8479
8/6/2023,2095.427,2101.9079,2041.6994,2051.4753
8/7/2023,2051.5696,2069.7347,2030.1961,2048.261
8/8/2023,2047.7163,2055.3198,2013.3767,2019.8549
8/9/2023,2018.7206,2061.0846,2000.2351,2060.9189
8/10/2023,2058.9575,2080.819,2045.9831,2066.0515
8/13/2023,2065.4011,2087.9322,2057.7055,2080.8624
8/14/2023,2079.2473,2094.0422,2073.497,2077.2439
8/15/2023,2077.0341,2078.7616,2041.1276,2045.4421
8/16/2023,2044.0458,2044.0458,2014.0064,2025.124
8/17/2023,2025.9823,2043.0155,2025.4039,2033.1378
8/20/2023,2033.2009,2034.8838,2008.0359,2011.2228
8/21/2023,2012.4593,2019.5153,1991.8144,1998.2897
8/22/2023,1998.1425,2016.1815,1990.292,2015.9859
8/23/2023,2016.7996,2048.2604,2015.8033,2045.4566
8/24/2023,2045.8554,2052.2046,2009.0935,2013.9301
8/27/2023,2014.2071,2016.1182,1989.2284,1993.3834
8/28/2023,1994.0304,2009.7086,1989.3714,1998.4814
8/29/2023,1999.0085,2002.8121,1988.5124,1993.4228
8/30/2023,1994.6321,2001.7244,1985.1076,1990.5998
9/3/2023,1990.8182,1991.1142,1958.8311,1960.7885
9/4/2023,1960.7882,1977.9633,1946.6286,1967.8353
9/5/2023,1966.8035,1974.1141,1954.1938,1961.379
9/7/2023,1960.7224,1960.7852,1929.6677,1932.4525
9/10/2023,1933.2531,1946.7542,1933.0634,1942.6884
9/11/2023,1942.9829,1986.9931,1941.8603,1986.9931
9/12/2023,1987.1696,1998.5447,1962.7104,1967.5714
9/13/2023,1967.2643,2007.4803,1967.2575,2007.0609
9/17/2023,2009.9892,2010.8676,1961.056,1964.9176
9/18/2023,1965.447,1974.9898,1952.8809,1969.1861
9/19/2023,1970.4198,1986.7223,1960.6217,1985.4358
9/21/2023,1988.7053,2040.2845,1988.6782,2029.7839
9/24/2023,2029.4221,2037.0208,2003.837,2010.356
9/25/2023,2012.2109,2015.5642,1999.6253,2004.4598
9/26/2023,2006.6383,2030.5153,2005.4289,2022.9111
9/27/2023,2023.521,2027.1951,1993.4688,2004.3052
10/1/2023,2004.5754,2005.3291,1964.4474,1971.1001
10/2/2023,1970.2771,1982.5193,1954.3562,1976.2956
10/3/2023,1977.8277,1978.2711,1954.1397,1958.7268
10/4/2023,1958.8699,1976.1914,1957.2316,1967.9718
10/5/2023,1967.5752,1970.1561,1954.0218,1956.9234
10/8/2023,1963.803,1964.0246,1917.6933,1921.2493
10/9/2023,1919.9657,1926.7253,1902.8749,1908.6632
10/10/2023,1908.2884,1913.5843,1885.3778,1889.5988
10/11/2023,1890.0447,1905.0522,1884.4085,1894.7653
10/12/2023,1895.2754,1897.6005,1870.1956,1874.6024
10/16/2023,1874.1292,1876.6226,1846.7915,1851.4383
10/17/2023,1851.1771,1884.6757,1851.0349,1864.6213
10/18/2023,1864.2777,1908.4005,1864.2503,1907.8965
10/19/2023,1908.6639,1915.9824,1893.9499,1903.8462
10/29/2023,1903.5883,1903.9155,1867.0931,1875.6573
10/30/2023,1876.4721,1878.83,1856.9057,1878.7037
10/31/2023,1878.2867,1878.9868,1860.4708,1864.4042
11/1/2023,1864.1865,1872.1956,1853.4981,1858.5651
11/2/2023,1858.266,1859.4882,1842.7334,1847.7032
11/5/2023,1846.7529,1846.7758,1817.7638,1826.2362
11/6/2023,1826.6787,1850.5854,1824.5617,1847.541
11/7/2023,1848.0623,1864.8538,1847.1055,1858.7658
11/8/2023,1858.1087,1869.0155,1851.1996,1863.9409
11/9/2023,1864.3958,1866.9317,1847.8501,1852.0869
11/20/2023,1852.2883,1873.3403,1846.5278,1853.482
11/21/2023,1853.174,1853.8719,1821.3817,1829.6527
11/22/2023,1830.1141,1850.5412,1816.4086,1850.3315
11/23/2023,1847.6911,1864.5961,1826.4908,1860.2021
11/26/2023,1859.2442,1908.1981,1852.6731,1907.9534
11/27/2023,1909.9732,1926.5243,1889.7115,1896.7177
11/28/2023,1896.4021,1902.6342,1885.2305,1894.5396
11/29/2023,1894.5396,1907.0737,1871.9395,1876.6015
11/30/2023,1874.2446,1876.4098,1851.3202,1858.5336
12/3/2023,1858.4719,1861.6774,1837.8532,1851.2377
12/4/2023,1848.7077,1859.3272,1843.3791,1847.8162
12/5/2023,1849.0073,1857.3573,1833.0239,1837.7111
12/6/2023,1837.2432,1841.8046,1830.3199,1841.0411
12/7/2023,1840.4162,1861.2205,1834.6491,1852.7792
12/10/2023,1866.0689,1963.9871,1866.0689,1963.9871
12/11/2023,1989.5371,1989.7166,1928.7626,1948.5774
12/12/2023,1952.192,1990.392,1940.1512,1985.4411
12/13/2023,1990.3632,2017.228,1976.0484,1988.0474
12/14/2023,1989.5303,1997.1211,1973.4297,1994.6033
12/17/2023,1986.0579,2022.8286,1951.0208,2022.3536
12/18/2023,2025.733,2070.5915,2025.6813,2060.4977
12/19/2023,2065.0618,2107.3246,2053.2725,2106.4829
12/20/2023,2113.9423,2150.9878,2110.7614,2141.8776
12/21/2023,2148.1616,2154.5102,2102.796,2109.1065
12/24/2023,2113.6864,2132.6368,2082.9312,2088.075
12/27/2023,2089.8877,2109.3503,2055.3562,2070.8421
12/28/2023,2072.0862,2085.3669,2059.4901,2068.9094
1/1/2024,2072.4523,2096.4445,2056.8719,2060.1589
1/2/2024,2060.4695,2061.9249,2024.1494,2030.1028
1/3/2024,2030.9462,2058.3123,2023.767,2058.0057
1/4/2024,2058.5663,2072.087,2046.0591,2049.2899
1/7/2024,2049.9018,2056.4902,2019.7706,2022.9226
1/8/2024,2025.8935,2059.6607,2025.6226,2059.4967
1/9/2024,2063.5554,2098.0422,2063.4206,2080.1241
1/10/2024,2084.5913,2116.4432,2084.4448,2089.6249
1/11/2024,2091.2802,2106.4319,2082.4993,2088.995
1/14/2024,2093.4765,2121.6705,2093.4408,2120.6247
1/16/2024,2125.1957,2178.3747,2125.1155,2175.1717
1/17/2024,2181.8021,2215.5463,2154.0216,2163.0669
1/18/2024,2163.387,2167.4351,2133.1239,2155.8247
1/21/2024,2156.5186,2165.6723,2123.8611,2130.1848
1/22/2024,2128.5603,2134.8117,2090.6448,2098.6932
1/23/2024,2096.9941,2112.1515,2087.2253,2098.2931
1/24/2024,2098.974,2120.4687,2083.4566,2088.0406
1/25/2024,2088.4929,2096.7563,2072.7896,2084.0923
1/28/2024,2084.6393,2098.1412,2075.3719,2094.4665
1/29/2024,2097.4831,2114.7904,2097.2365,2104.7281
1/30/2024,2105.872,2128.114,2105.4639,2119.6113
1/31/2024,2119.1707,2131.2887,2088.4865,2097.9391
2/1/2024,2103.202,2103.2275,2063.6868,2067.0164
2/4/2024,2067.473,2072.9089,2053.4683,2061.7025
2/5/2024,2063.9255,2084.8028,2060.552,2076.276
2/6/2024,2073.8349,2087.2444,2067.5912,2085.7198
2/7/2024,2095.1039,2107.5768,2086.7617,2090.6426
2/8/2024,2094.1754,2097.9739,2082.7252,2096.3262
2/11/2024,2101.275,2109.3222,2083.6034,2085.8238
2/12/2024,2085.8126,2103.9167,2081.8165,2101.1605
2/13/2024,2101.5591,2101.5591,2064.8446,2070.5942
2/14/2024,2071.7102,2081.6245,2064.3465,2076.5076
2/15/2024,2075.6217,2077.1099,2055.7267,2062.0383
2/18/2024,2060.68,2062.3271,2030.2905,2034.8261
2/20/2024,2034.7878,2043.5071,2025.8933,2033.0618
2/21/2024,2034.3855,2044.4485,2020.8847,2026.5997
2/22/2024,2027.5744,2030.4082,2000.5515,2005.8363
2/25/2024,2006.8875,2011.8179,1976.6813,1979.0251
2/26/2024,1980.8963,1997.5236,1973.3015,1992.3091
2/27/2024,1992.6956,2007.8502,1980.4398,2001.6494
2/28/2024,2002.9393,2009.5061,1992.4679,2000.7793
2/29/2024,2001.0225,2007.5707,1970.0492,1972.0928
3/3/2024,1972.6279,1975.3982,1946.426,1960.3068
3/4/2024,1976.1396,2078.1625,1976.1396,2078.0098
3/5/2024,2094.7138,2095.195,2003.7741,2007.697
3/6/2024,2008.9273,2036.3268,1992.3489,2017.036
3/7/2024,2020.9472,2040.904,2017.0,2030.5557
3/10/2024,2032.5846,2061.2027,2032.5846,2052.6569
3/12/2024,2065.6268,2111.246,2064.0863,2111.2143
3/13/2024,2123.9132,2124.0859,2093.8972,2108.7252
3/14/2024,2110.5555,2110.5555,2074.0587,2080.8788
3/17/2024,2082.4103,2086.0349,2064.3262,2070.2534
3/18/2024,2073.592,2075.623,2060.0891,2073.5333
3/19/2024,2074.5377,2091.5285,2064.4481,2067.2929
3/20/2024,2072.4799,2084.5975,2058.7894,2063.9504
3/21/2024,2065.5156,2074.9707,2045.1171,2048.5711
3/25/2024,2050.6811,2051.6779,2027.7705,2031.5584
3/26/2024,2033.001,2048.7448,2032.1338,2041.7002
3/27/2024,2042.0946,2053.716,2025.1029,2030.8611
3/28/2024,2033.4243,2039.3453,2023.1348,2035.644
3/31/2024,2034.7057,2040.4818,2014.3211,2018.3376
4/1/2024,2017.1759,2019.7601,2006.9657,2012.074
4/2/2024,2014.5479,2018.0745,2004.2849,2010.2189
4/3/2024,2011.6595,2017.2193,1999.8553,2006.7877
4/4/2024,2007.1334,2011.3792,2000.3372,2004.0575
4/7/2024,2009.0528,2026.8297,2000.3667,2026.8162
4/9/2024,2035.2001,2046.6187,2030.4468,2036.0159
4/10/2024,2038.1091,2045.4649,2016.3489,2025.7099
4/14/2024,2025.7008,2031.9088,2017.8856,2023.3525
4/15/2024,2022.3156,2026.9944,2002.2192,2006.5266
4/16/2024,2004.9662,2004.9662,1988.1965,1991.7147
4/18/2024,1992.3703,1992.3703,1967.3981,1972.1459
4/21/2024,1972.9202,1984.4624,1953.2993,1984.4372
4/22/2024,1984.08,1992.7826,1964.4205,1969.0242
4/24/2024,1969.4146,1979.5735,1963.3443,1969.1781
4/25/2024,1971.3601,1974.91,1960.9232,1965.9339
4/28/2024,1973.5372,1981.5501,1965.149,1980.2733
4/29/2024,1990.3172,1990.3172,1974.5283,1980.3437
4/30/2024,1991.5131,2016.6136,1979.3119,2006.2811
5/2/2024,2025.7858,2026.6237,1995.498,1998.9689
5/5/2024,1998.448,1999.1738,1969.9671,1974.3794
5/6/2024,1980.2275,1980.8173,1952.6332,1958.7525
5/7/2024,1959.9145,1970.7167,1955.1668,1960.8189
5/8/2024,1961.2798,1968.2573,1954.2223,1960.604
5/9/2024,1963.4519,1970.5542,1955.1557,1966.2341
5/12/2024,1973.7852,1981.7966,1961.8972,1974.5013
5/13/2024,1979.6841,2000.5535,1970.5405,1998.8914
5/14/2024,2000.7016,2027.597,1999.1441,2027.5137
5/15/2024,2030.8726,2048.2999,2012.5602,2017.9723
5/16/2024,2029.1028,2029.1028,2009.3513,2018.7691
5/19/2024,2044.8142,2068.9167,2028.0768,2064.4596
5/20/2024,2069.8808,2121.0128,2069.5233,2092.0054
5/21/2024,2095.566,2118.344,2081.076,2115.9475
5/22/2024,2116.7389,2140.2403,2108.3741,2131.4919
5/26/2024,2135.2535,2142.5853,2106.3619,2109.3485
5/27/2024,2111.6734,2124.5795,2096.8391,2113.2459
5/29/2024,2133.7272,2153.3903,2086.4423,2089.4294
5/30/2024,2091.0259,2100.1194,2065.5913,2069.5367
6/2/2024,2073.0649,2086.4444,2068.0816,2083.0494
6/3/2024,2087.8021,2096.5725,2073.0267,2079.071
6/4/2024,2087.0251,2092.7111,2077.5665,2085.3002
6/5/2024,2087.7362,2091.8865,2072.3131,2079.7181
6/6/2024,2080.5587,2089.1033,2073.4778,2077.7815
6/9/2024,2093.7102,2093.7102,2068.8435,2073.1905
6/10/2024,2088.14,2089.1594,2072.232,2082.094
6/11/2024,2099.7743,2115.271,2086.8117,2115.2485
6/12/2024,2116.9069,2134.1268,2116.335,2121.6265
6/13/2024,2125.3147,2127.0933,2106.2561,2112.2985
6/16/2024,2116.0337,2117.156,2090.135,2095.2585
6/18/2024,2098.5967,2099.0293,2073.9161,2076.491
6/19/2024,2077.7472,2086.8501,2073.3449,2078.7619
6/20/2024,2095.1339,2095.3837,2063.9001,2068.3189
6/23/2024,2068.7102,2079.7625,2057.3452,2062.9487
6/24/2024,2063.0924,2079.3675,2058.8159,2066.1681
6/25/2024,2067.3166,2077.6384,2067.038,2071.7748
6/26/2024,2075.7516,2077.262,2055.2075,2060.1687
6/27/2024,2059.6067,2059.9788,2046.953,2051.9274
6/30/2024,2051.7315,2059.7947,2034.5078,2037.0904
7/1/2024,2038.7021,2053.3884,2030.3861,2053.3884
7/2/2024,2085.8295,2162.4923,2085.8295,2100.4334
7/3/2024,2101.8365,2104.3819,2076.959,2104.2292
7/4/2024,2107.7751,2129.375,2105.8341,2119.7045
7/7/2024,2121.998,2147.127,2121.2698,2140.9791
7/8/2024,2143.9531,2149.193,2128.7261,2136.3514
7/9/2024,2138.6144,2152.2489,2129.717,2152.1476
7/10/2024,2162.8653,2176.6047,2160.6366,2175.4072
7/11/2024,2188.6373,2205.1555,2185.0207,2204.6173
7/14/2024,2239.411,2290.9519,2230.5052,2257.5965
7/15/2024,2277.8555,2288.1667,2231.694,2240.4109
7/16/2024,2243.0693,2310.8485,2231.8328,2310.5946
7/17/2024,2323.6758,2364.7656,2311.933,2364.6373
7/18/2024,2373.5279,2459.9432,2355.5928,2424.3265
