Date,Open,High,Low,Close,Percent Change,Volume
2022-02-01,2875.74,2896.47,2856.68,2891.33,0.67,6574842418.0
2022-01-31,2895.77,2907.61,2860.92,2872.05,-0.47,5154177598.0
2022-01-30,2805.01,2885.53,2805.01,2885.53,3.8,6324274039.0
2022-01-27,2778.89,2803.75,2776.88,2779.98,0.12,3343413684.0
2022-01-26,2817.17,2819.74,2761.28,2776.65,-1.36,4313154042.17
2022-01-25,2827.75,2857.61,2781.48,2815.06,-0.2,5395672627.02
2022-01-24,2926.12,2926.12,2804.07,2820.65,-3.42,8888513178.0
2022-01-23,2942.97,2961.93,2906.28,2920.51,-0.37,7030508263.0
2022-01-20,2901.51,2931.34,2884.91,2931.34,1.14,5773120409.17
2022-01-19,2945.63,2950.14,2890.0,2898.31,-1.31,6021311881.03
2022-01-18,2953.11,2981.35,2916.06,2936.66,-0.37,8443419561.86
2022-01-17,2944.92,2955.6,2907.95,2947.43,0.71,7901890668.0
2022-01-16,2873.42,2940.13,2873.42,2926.74,2.41,9676317059.0
2022-01-13,2808.8,2857.75,2802.8,2857.75,1.93,6669748567.76
2022-01-12,2839.87,2874.8,2796.66,2803.62,-1.08,8033212742.0
2022-01-11,2792.63,2847.38,2771.64,2834.13,1.77,6724526197.5
2022-01-10,2772.09,2804.84,2756.03,2784.95,0.7,7123424035.0
2022-01-09,2699.87,2770.06,2699.87,2765.51,2.71,7101831591.11
2022-01-06,2647.76,2692.47,2633.91,2692.47,1.63,3676846349.0
2022-01-05,2687.75,2699.94,2641.61,2649.18,-1.15,4621598583.0
2022-01-04,2619.22,2679.95,2594.22,2679.95,2.41,4320269828.0
2022-01-03,2595.22,2634.54,2594.04,2616.94,1.24,4533017178.57
2022-01-02,2538.25,2584.91,2529.88,2584.91,2.39,4126980067.52
2021-12-29,2520.55,2538.65,2513.14,2524.5,0.22,3623480292.0
2021-12-28,2523.87,2533.26,2487.41,2518.99,-0.11,3125575632.0
2021-12-27,2600.21,2615.47,2518.8,2521.65,-2.69,5607439671.0
2021-12-26,2531.43,2595.71,2531.43,2591.42,2.82,5173200503.0
2021-12-23,2522.51,2542.11,2485.55,2520.23,0.5,4490266410.0
2021-12-22,2425.05,2508.46,2425.05,2507.7,3.82,4523338143.0
2021-12-21,2360.33,2415.55,2360.33,2415.55,2.41,2383259847.0
2021-12-20,2390.81,2390.81,2346.96,2358.81,-0.75,2464689863.0
2021-12-16,2415.77,2417.21,2372.87,2376.74,-1.57,2301751968.0
2021-12-15,2433.2,2490.62,2379.3,2414.62,-0.17,4588390678.0
2021-12-14,2283.67,2418.85,2283.67,2418.85,6.01,1842647144.0
2021-12-13,2351.93,2351.93,2259.63,2281.67,-3.37,3995604178.0
2021-12-12,2448.66,2455.56,2360.67,2361.27,-3.62,3382509520.0
2021-12-09,2454.41,2464.7,2428.84,2449.97,-0.24,2673308792.0
2021-12-08,2508.28,2511.6,2448.91,2455.8,-2.12,2663909620.0
2021-12-07,2549.36,2590.39,2506.61,2508.9,-1.46,3128341700.27
2021-12-06,2508.96,2548.98,2440.24,2546.08,1.28,4542345271.0
2021-12-05,2586.82,2586.95,2505.13,2513.87,-2.8,4090765325.0
2021-12-02,2633.63,2641.96,2580.68,2586.19,-1.8,3413589126.0
2021-12-01,2628.68,2649.8,2628.68,2633.65,0.2,2742085704.0
2021-11-30,2630.32,2647.85,2604.43,2628.37,-0.06,3089041991.0
2021-11-29,2650.54,2677.63,2622.32,2629.97,-0.81,4008937133.0
2021-11-28,2730.75,2730.75,2644.91,2651.49,-2.94,5835135055.0
2021-11-25,2736.84,2746.06,2721.38,2731.78,-0.12,3789709331.0
2021-11-24,2737.09,2742.35,2694.62,2735.0,0.07,4217415337.0
2021-11-23,2765.67,2765.67,2720.03,2733.12,-1.17,4165896578.0
2021-11-22,2758.99,2777.86,2758.98,2765.43,0.29,3929261627.0
2021-11-21,2771.75,2779.84,2750.01,2757.53,-0.42,4357309319.0
2021-11-18,2806.13,2808.72,2760.79,2769.13,-1.16,6271867230.0
2021-11-17,2795.19,2825.89,2795.19,2801.52,0.61,7379446820.0
2021-11-16,2720.59,2784.58,2717.92,2784.58,2.55,5521650856.75
2021-11-15,2688.06,2728.32,2685.81,2715.35,0.98,4734651444.0
2021-11-14,2694.05,2704.47,2668.82,2688.92,-0.05,4096219525.4
2021-11-11,2750.03,2750.03,2687.83,2690.29,-2.17,5119602540.0
2021-11-09,2831.0,2831.81,2730.44,2749.85,-2.82,6527729547.0
2021-11-08,2854.38,2862.96,2821.73,2829.64,-0.67,4420719103.0
2021-11-03,2858.74,2877.81,2837.81,2848.84,0.18,6553059152.0
2021-11-02,2824.83,2845.06,2789.59,2843.62,0.84,6073716888.0
2021-11-01,2852.32,2865.81,2804.84,2819.86,-0.63,7777510778.0
2021-10-31,2785.95,2837.74,2776.05,2837.61,1.99,7823226493.0
2021-10-28,2768.88,2783.67,2747.59,2782.16,0.47,5395268628.0
2021-10-27,2753.4,2806.65,2717.57,2769.13,0.66,6612648840.0
2021-10-26,2678.86,2751.09,2678.86,2751.07,2.95,6318340932.0
2021-10-25,2588.75,2672.25,2588.75,2672.25,3.39,4308895575.0
2021-10-24,2557.0,2587.36,2546.39,2584.52,1.08,2773420135.0
2021-10-21,2573.05,2585.21,2543.11,2556.95,-0.57,2635390460.0
2021-10-20,2522.2,2589.46,2522.2,2571.66,2.41,2679028155.0
2021-10-19,2588.24,2588.24,2482.14,2510.73,-2.99,3783422995.0
2021-10-18,2656.04,2656.04,2582.71,2587.45,-2.62,2966899791.0
2021-10-17,2644.41,2665.42,2625.13,2656.96,0.67,1497375371.0
2021-10-11,2667.59,2669.51,2616.75,2639.37,-0.87,3639468093.0
2021-10-10,2687.19,2718.53,2654.75,2662.58,-0.69,4498043581.0
2021-10-06,2614.74,2681.1,2614.74,2681.1,2.62,4500658142.0
2021-10-05,2569.79,2619.85,2569.79,2612.65,1.63,2996819683.0
2021-10-04,2577.36,2596.31,2542.11,2570.81,-0.26,3627799935.0
2021-10-03,2637.36,2640.41,2573.31,2577.49,-2.12,4113814246.0
2021-09-30,2667.45,2687.02,2630.58,2633.42,-1.22,3700029507.0
2021-09-29,2616.78,2665.93,2579.82,2665.93,1.93,5028555092.0
2021-09-28,2683.6,2694.97,2602.38,2615.4,-2.61,5745488179.0
2021-09-27,2762.6,2769.1,2678.36,2685.41,-2.65,5120973096.0
2021-09-26,2836.36,2844.09,2756.51,2758.48,-2.17,6500117780.0
2021-09-23,2833.52,2882.32,2804.53,2819.65,0.1,7726371029.0
2021-09-22,2719.91,2818.86,2719.91,2816.95,3.87,6179300158.0
2021-09-21,2693.42,2766.41,2615.49,2712.07,0.51,7364798652.0
2021-09-20,2817.98,2818.49,2698.24,2698.24,-4.05,8493401009.0
2021-09-16,2889.21,2889.21,2795.51,2812.38,-2.65,9033900623.0
2021-09-15,2933.23,2936.77,2882.1,2889.03,-1.37,5358097251.0
2021-09-14,2950.37,2963.65,2916.77,2929.28,-0.63,5195295443.0
2021-09-13,2962.81,2984.28,2939.96,2947.69,0.01,9290554155.0
2021-09-12,2887.5,2947.42,2887.5,2947.42,2.48,9440035244.0
2021-09-09,2880.54,2911.82,2866.05,2875.97,-0.02,7050770070.0
2021-09-08,2940.91,2940.91,2874.07,2876.59,-2.04,6646623427.0
2021-09-07,2999.62,3001.1,2913.01,2936.6,-1.48,7495812161.0
2021-09-06,2816.93,2980.79,2805.0,2980.78,5.74,9826222807.0
2021-09-05,2928.8,2928.8,2779.33,2818.72,-3.7,11240391045.0
2021-09-02,2976.17,2993.4,2916.26,2926.89,-1.68,9505970822.0
2021-09-01,2977.28,3018.64,2961.12,2977.02,0.04,9351799655.0
2021-08-31,3047.26,3047.26,2970.51,2975.84,-2.27,13259696107.0
2021-08-29,3105.74,3115.8,3039.03,3044.86,-1.59,15651244505.0
2021-08-26,3085.04,3107.57,3069.88,3094.05,0.57,13421974792.0
2021-08-25,3126.02,3126.02,3068.9,3076.45,-1.55,12092103504.0
2021-08-24,3186.47,3186.47,3122.31,3124.87,-1.76,16124468060.0
2021-08-19,3208.53,3226.89,3178.58,3180.78,-0.57,20499210767.0
2021-08-18,3172.29,3220.33,3154.1,3198.6,1.21,21313489269.0
2021-08-17,3165.69,3176.31,3154.98,3160.31,0.01,18204939237.0
2021-08-16,3165.09,3169.18,3138.1,3160.05,0.18,15930897938.0
2021-08-15,3170.65,3187.14,3105.32,3154.03,-0.78,21647600655.0
2021-08-12,3172.75,3188.93,3167.79,3179.0,0.52,17513276115.0
2021-08-11,3172.54,3197.0,3158.73,3162.59,0.03,15455941754.0
2021-08-10,3120.29,3164.34,3114.77,3161.44,1.67,17846147279.0
2021-08-09,3113.95,3121.72,3098.9,3109.66,0.05,14137338881.0
2021-08-08,3117.02,3121.14,3099.18,3108.12,0.02,14308136887.0
2021-08-05,3130.54,3136.79,3102.08,3107.45,-0.51,14316249965.0
2021-08-04,3126.99,3140.38,3121.13,3123.24,0.39,15595794271.0
2021-08-03,3094.24,3111.09,3092.61,3111.09,0.84,11529217775.0
2021-08-02,3087.91,3100.8,3079.48,3085.07,0.13,10983599094.0
2021-08-01,3088.44,3097.67,3075.9,3081.05,0.04,12103871862.0
2021-07-29,3103.53,3107.0,3076.75,3079.83,-0.49,10905830064.0
2021-07-28,3088.45,3111.28,3076.04,3094.94,0.5,13291954535.0
2021-07-27,3030.51,3085.8,3002.1,3079.67,0.96,15170651643.0
2021-07-26,3072.92,3075.51,3041.94,3050.42,-0.27,14139785431.0
2021-07-25,3017.56,3058.63,3017.56,3058.63,1.81,14232417472.0
2021-07-22,2990.9,3018.27,2987.45,3004.31,0.63,11114121616.0
2021-07-20,3005.43,3005.43,2975.71,2985.57,-0.3,7897594269.0
2021-07-19,3003.47,3031.87,2981.91,2994.58,0.47,11813754607.0
2021-07-18,2892.47,2980.61,2892.47,2980.61,3.37,11638126493.0
2021-07-15,2885.4,2890.2,2877.32,2883.38,0.39,8143614302.0
2021-07-14,2882.06,2883.19,2857.87,2872.05,0.04,5654576205.0
2021-07-13,2867.15,2884.09,2847.34,2871.03,0.57,5546356224.0
2021-07-12,2915.56,2929.7,2843.17,2854.76,-1.55,9980026527.0
2021-07-11,2845.43,2899.82,2845.43,2899.82,2.64,8061382496.0
2021-07-08,2815.28,2832.54,2793.43,2825.1,0.86,4815520294.0
2021-07-07,2815.49,2825.74,2794.38,2801.13,-0.6,4585861976.0
2021-07-06,2829.99,2834.77,2813.39,2818.1,-0.19,4224018255.0
2021-07-05,2845.5,2846.7,2814.82,2822.73,-0.42,4582212579.0
2021-07-04,2852.24,2857.63,2832.56,2834.51,-0.3,5053538257.0
2021-07-01,2833.52,2867.02,2833.52,2843.0,0.68,6707775484.0
2021-06-30,2835.66,2844.02,2782.21,2823.87,-0.15,5838551435.0
2021-06-29,2880.33,2888.39,2823.74,2828.0,-1.65,6726361869.0
2021-06-28,2898.42,2900.89,2861.58,2875.49,0.18,7725512716.0
2021-06-27,2856.05,2882.62,2835.51,2870.38,0.96,7167432728.0
2021-06-24,2871.65,2872.51,2833.53,2843.0,-0.59,7033603740.0
2021-06-23,2939.04,2939.04,2857.17,2862.18,-1.77,8362671681.0
2021-06-22,2844.7,2913.84,2825.03,2913.84,2.8,10286269957.0
2021-06-21,2924.07,2924.07,2828.73,2834.4,-2.45,11845454604.0
2021-06-20,2975.25,2978.26,2881.01,2905.14,-2.13,11819428289.0
2021-06-17,2982.87,2989.53,2945.42,2968.43,-0.04,10904958935.0
2021-06-16,2989.55,3030.43,2943.95,2969.69,-1.73,15484479319.0
2021-06-15,3061.81,3063.06,3013.77,3022.1,-0.12,16528749739.0
2021-06-14,3009.46,3051.02,3009.46,3025.82,1.43,18884031519.0
2021-06-13,2965.77,2983.1,2957.33,2983.1,1.3,19550166636.0
2021-06-10,2968.09,2969.35,2926.15,2944.78,-0.06,16100412436.0
2021-06-09,2995.08,3005.0,2934.98,2946.58,-0.46,16997092703.0
2021-06-08,2931.17,2960.14,2926.51,2960.14,1.84,16951299040.0
2021-06-07,2928.09,2932.39,2892.98,2906.7,-0.01,15818659063.0
2021-06-06,2884.07,2919.1,2884.74,2906.89,1.75,17271787525.0
2021-06-03,2833.84,2875.04,2833.84,2856.67,1.05,16907020286.0
2021-06-02,2793.22,2827.12,2771.42,2827.12,2.01,11351815356.0
2021-06-01,2790.71,2799.07,2751.44,2771.15,-0.42,8598160117.0
2021-05-31,2842.28,2849.26,2781.69,2782.68,-1.6,13909113291.0
2021-05-30,2836.11,2854.48,2815.86,2827.93,0.45,17028432245.0
2021-05-27,2784.59,2835.39,2763.19,2815.39,-0.04,14768808492.0
2021-05-25,2828.06,2836.1,2804.44,2816.56,-0.23,11133398108.0
2021-05-24,2840.21,2850.55,2807.95,2823.06,0.11,13175353188.0
2021-05-23,2768.86,2820.0,2738.7,2820.0,1.18,11695034728.0
2021-05-20,2807.52,2807.52,2776.17,2787.18,0.23,9305222004.0
2021-05-19,2816.26,2821.86,2769.72,2780.81,-0.47,11958097411.0
2021-05-18,2780.7,2794.28,2767.25,2793.89,1.26,11359360092.0
2021-05-17,2748.83,2770.86,2748.04,2759.21,0.76,9576361139.0
2021-05-16,2693.9,2738.29,2693.9,2738.29,2.02,10026628116.0
2021-05-13,2701.82,2701.82,2679.18,2684.01,0.38,7126885280.0
2021-05-12,2685.4,2687.34,2664.32,2673.88,0.02,5326052801.0
2021-05-11,2647.48,2680.62,2645.77,2673.32,1.04,5810673071.0
2021-05-10,2613.17,2646.76,2608.13,2645.85,1.05,4203832789.0
2021-05-09,2652.58,2652.58,2613.78,2618.56,-0.7,6148966772.0
2021-05-06,2658.69,2658.69,2626.38,2637.13,-0.47,6810091453.0
2021-05-05,2675.95,2675.95,2648.74,2649.6,-0.19,6216814313.0
2021-05-04,2652.27,2663.39,2640.63,2654.69,0.07,6052236811.0
2021-05-03,2676.45,2692.89,2645.8,2652.75,-0.46,7529290146.0
2021-05-02,2627.81,2665.1,2611.03,2665.11,2.07,7360800500.0
2021-04-29,2601.21,2611.37,2583.18,2611.1,1.0,4357019249.0
2021-04-28,2606.56,2622.43,2564.73,2585.28,-0.53,3990431236.0
2021-04-27,2506.52,2599.08,2506.52,2599.07,3.69,5109096957.0
2021-04-26,2571.49,2579.18,2501.38,2506.61,-2.55,6590928202.0
2021-04-25,2664.69,2664.7,2564.43,2572.22,-2.86,7284194901.0
2021-04-22,2647.11,2650.14,2609.75,2648.0,0.6,5915139888.0
2021-04-21,2674.82,2674.82,2625.92,2632.2,-1.22,5772251203.0
2021-04-20,2673.24,2684.55,2646.43,2664.61,0.1,5538617640.0
2021-04-19,2715.83,2716.18,2656.63,2661.93,-1.39,6766801224.0
2021-04-18,2759.89,2759.89,2697.88,2699.51,-1.31,8801803215.0
2021-04-15,2735.4,2755.0,2732.41,2735.46,0.76,8636668659.0
2021-04-13,2698.07,2714.79,2688.48,2714.79,0.86,7143151000.0
2021-04-12,2681.6,2693.7,2671.89,2691.55,0.64,7610828050.0
2021-04-08,2690.12,2690.12,2672.48,2674.35,0.1,6556616680.0
2021-04-07,2694.54,2694.54,2668.34,2671.61,-0.11,7266972570.0
2021-04-06,2675.57,2675.57,2642.17,2674.46,0.59,7477795738.0
2021-04-05,2679.38,2681.76,2639.92,2658.74,0.04,7296760156.0
2021-04-04,2658.3,2658.55,2646.59,2657.61,0.98,9006858558.0
2021-04-01,2645.49,2645.49,2615.43,2631.89,0.49,7250924124.0
2021-03-31,2596.66,2619.02,2592.99,2619.03,1.68,6166957318.0
2021-03-30,2545.54,2575.95,2545.54,2575.67,1.26,6185679498.0
2021-03-29,2558.23,2562.03,2537.82,2543.52,-0.21,4410345030.0
2021-03-25,2584.79,2594.25,2544.15,2548.97,-0.83,6500806040.0
2021-03-24,2550.07,2570.26,2550.07,2570.25,1.63,6674423941.0
2021-03-23,2524.43,2531.04,2496.38,2528.95,0.58,5141897169.0
2021-03-22,2564.07,2568.07,2509.38,2514.39,-0.95,5351353625.0
2021-03-21,2494.48,2538.46,2492.9,2538.46,2.56,5919824569.0
2021-03-18,2448.72,2476.36,2441.65,2475.09,1.77,4661792187.0
2021-03-17,2399.21,2432.14,2390.42,2432.14,1.69,3374552178.0
2021-03-16,2400.04,2416.84,2369.66,2391.74,0.11,3375699339.0
2021-03-15,2418.51,2432.17,2380.16,2389.19,-0.75,4248424066.0
2021-03-14,2466.26,2467.2,2397.52,2407.25,-2.08,4952722195.0
2021-03-10,2476.93,2477.71,2446.33,2458.48,-0.14,4100406337.0
2021-03-09,2494.05,2494.05,2453.53,2461.88,-0.93,4752708147.0
2021-03-07,2519.96,2525.3,2473.57,2485.09,-0.86,5005466480.0
2021-03-04,2425.2,2506.68,2427.25,2506.68,3.75,6058104317.0
2021-03-03,2449.23,2428.88,2391.4,2416.0,-1.6,6254809442.0
2021-03-02,2523.45,2529.64,2437.25,2455.33,-2.37,6119638669.0
2021-03-01,2488.33,2524.4,2442.6,2515.03,1.64,5692316831.0
2021-02-28,2557.79,2559.43,2474.39,2474.39,-3.12,8355289814.0
2021-02-25,2622.7,2622.77,2547.84,2554.13,-1.73,6098188414.0
2021-02-24,2600.32,2620.45,2498.58,2599.07,0.49,6701872439.0
2021-02-23,2627.33,2627.33,2519.41,2586.51,-0.81,8561539426.0
2021-02-22,2665.86,2673.85,2603.86,2607.67,-1.24,8406310671.0
2021-02-21,2667.27,2667.59,2619.58,2640.34,0.14,8834603967.0
2021-02-18,2634.47,2642.47,2619.17,2636.68,0.97,8762146785.0
2021-02-17,2619.8,2623.64,2596.19,2611.45,0.38,8035510844.0
2021-02-16,2615.36,2631.37,2584.14,2601.51,0.6,10035454955.0
2021-02-15,2517.46,2586.01,2538.22,2586.01,3.71,10384197669.0
2021-02-14,2536.47,2536.47,2482.24,2493.59,-1.32,6927668931.0
2021-02-11,2552.33,2565.13,2524.81,2526.92,-0.63,8411732003.0
2021-02-10,2544.8,2547.76,2511.03,2543.03,0.34,7649411398.0
2021-02-09,2562.43,2585.15,2524.44,2534.37,-1.06,8146269193.0
2021-02-08,2553.78,2563.29,2538.83,2561.47,1.48,10619163869.0
2021-02-07,2486.79,2524.0,2486.79,2524.0,1.97,10441951304.0
2021-02-04,2479.6,2481.59,2443.68,2475.26,0.34,7615071093.0
2021-02-03,2490.53,2519.85,2457.99,2466.92,-0.28,9531716496.0
2021-02-02,2434.48,2473.73,2429.9,2473.73,2.72,8593472987.0
2021-02-01,2372.04,2413.18,2372.04,2408.24,1.59,6972936529.0
2021-01-31,2425.53,2425.53,2366.46,2370.54,-2.26,8973206450.0
2021-01-28,2460.83,2460.83,2420.64,2425.29,-0.68,9898456128.0
2021-01-27,2433.74,2449.42,2416.62,2441.85,0.77,8006238770.0
2021-01-26,2461.42,2462.28,2419.89,2423.09,-0.73,8279701077.0
2021-01-25,2447.01,2456.22,2408.87,2440.87,0.66,8903538731.0
2021-01-24,2396.74,2429.11,2396.74,2424.84,2.11,9376053220.0
2021-01-21,2372.86,2376.13,2354.7,2374.64,1.36,7798528433.0
2021-01-20,2361.52,2362.99,2322.72,2342.76,0.68,6210966026.0
2021-01-19,2361.99,2362.86,2304.98,2326.9,-0.24,7467439848.0
2021-01-18,2333.87,2340.57,2319.58,2332.31,0.75,6314664167.0
2021-01-17,2299.33,2316.8,2297.5,2315.0,1.24,6374267782.0
2021-01-13,2279.04,2296.17,2277.26,2286.54,0.83,5914389261.0
2021-01-12,2243.16,2267.73,2233.61,2267.73,1.26,4982391897.0
2021-01-11,2264.27,2266.44,2229.13,2239.42,0.17,5524832993.0
2021-01-10,2201.38,2238.24,2201.38,2235.72,1.88,6326646806.0
2021-01-07,2181.27,2204.97,2179.09,2194.48,0.73,5874708279.0
2021-01-06,2170.82,2185.2,2170.31,2178.57,0.6,4425472339.0
2021-01-05,2167.82,2182.39,2149.74,2165.49,-0.16,4566381178.0
2021-01-04,2207.05,2216.44,2154.0,2169.04,-0.29,5961733122.0
2021-01-03,2104.85,2175.39,2104.85,2175.39,4.22,6344017889.0
2020-12-31,2079.37,2112.59,2073.8,2087.27,1.22,5703469837.0
2020-12-30,2023.59,2062.06,2023.4,2062.06,2.44,4446222579.0
2020-12-29,2016.26,2031.47,2009.38,2012.89,0.28,4092227802.0
2020-12-28,1998.81,2013.51,1981.5,2007.29,0.43,3850320045.0
2020-12-27,2047.12,2047.19,1994.8,1998.65,-1.96,4623452312.0
2020-12-24,2091.59,2091.59,2025.65,2038.63,-1.44,5369046322.0
2020-12-23,2094.27,2127.22,2063.13,2068.45,0.34,6862445215.0
2020-12-22,1987.47,2061.41,1987.47,2061.41,4.86,6740744432.0
2020-12-21,1919.05,1977.42,1874.07,1965.96,1.57,6698874354.0
2020-12-20,2046.57,2046.57,1935.4,1935.63,-4.77,8612857317.0
2020-12-17,2058.72,2059.8,2025.19,2032.51,-1.1,6769890815.0
2020-12-16,2097.2,2097.2,2041.85,2055.22,-0.3,5144675578.0
2020-12-15,2085.56,2100.96,2050.9,2061.41,-0.28,6069331687.0
2020-12-14,2022.72,2069.06,2022.72,2067.17,2.82,7204136923.0
2020-12-13,1973.75,2010.45,1967.44,2010.45,2.36,4899484131.0
2020-12-10,1954.6,1974.12,1938.92,1964.02,0.42,4146321050.0
2020-12-09,2006.4,2009.81,1948.98,1955.75,-1.98,4745649292.0
2020-12-08,2033.97,2047.35,1982.07,1995.35,-0.45,5719436384.0
2020-12-07,1929.46,2004.39,1914.42,2004.39,3.74,6667956831.0
2020-12-06,2051.51,2051.51,1932.11,1932.11,-6.0,7209180213.0
2020-12-03,2090.79,2118.41,2040.99,2055.45,-0.75,8026023798.0
2020-12-02,2016.82,2077.7,2016.82,2071.02,3.53,7463482972.0
2020-12-01,2009.46,2022.25,1966.18,2000.4,0.17,7404154007.0
2020-11-30,2000.0,2028.45,1971.24,1997.05,1.46,8867714682.0
2020-11-29,1912.11,1971.42,1912.11,1968.27,3.96,9227348348.0
2020-11-26,1894.78,1926.91,1879.0,1893.24,0.98,7613030091.0
2020-11-25,1820.87,1874.81,1820.87,1874.81,3.57,6817774994.0
2020-11-24,1790.19,1813.86,1786.71,1810.11,1.67,5442950189.0
2020-11-23,1789.35,1792.41,1772.11,1780.43,-0.13,4762704611.0
2020-11-22,1791.21,1811.63,1761.75,1782.81,0.26,6878787665.0
2020-11-19,1750.42,1779.21,1750.42,1778.12,2.08,6116730071.0
2020-11-18,1714.86,1741.81,1708.87,1741.81,1.36,4791041649.0
2020-11-12,1713.71,1722.32,1702.7,1718.49,0.63,4256475891.0
2020-11-11,1681.82,1707.67,1681.82,1707.67,1.72,4099604742.0
2020-11-10,1660.37,1678.79,1659.18,1678.79,1.57,4096190256.0
2020-11-09,1648.75,1661.32,1648.75,1652.8,0.26,3699879726.0
2020-11-08,1643.29,1648.58,1637.8,1648.58,0.76,3526777261.0
2020-11-05,1644.94,1645.08,1634.38,1636.17,-0.27,2842469177.0
2020-11-04,1645.53,1645.7,1638.69,1640.64,-0.15,1757423745.0
2020-11-03,1636.2,1644.61,1635.15,1643.03,0.33,2237964572.0
2020-11-02,1644.01,1646.9,1635.64,1637.63,-0.2,2453954688.0
2020-11-01,1654.15,1654.15,1634.63,1640.95,-0.29,2930939007.0
2020-10-29,1661.64,1663.41,1640.48,1645.67,-0.11,3037694845.0
2020-10-28,1612.5,1647.45,1612.37,1647.45,2.57,2725994069.0
2020-10-22,1609.11,1609.52,1596.22,1606.25,0.53,1994543919.0
2020-10-21,1591.04,1597.71,1588.78,1597.71,0.88,1633246148.0
2020-10-20,1576.62,1583.6,1573.06,1583.6,0.84,1271829990.0
2020-10-19,1556.85,1570.38,1555.46,1570.38,0.87,954656107.0
2020-10-18,1565.9,1567.89,1554.14,1556.8,-0.36,1252748181.0
2020-10-15,1564.69,1579.55,1560.69,1562.46,0.08,1425890738.0
2020-10-14,1572.35,1573.08,1560.45,1561.17,-0.47,1496387992.0
2020-10-13,1583.29,1584.28,1567.23,1568.59,-0.6,1819638977.0
2020-10-12,1580.14,1580.8,1566.7,1578.01,0.11,1949060194.0
2020-10-11,1594.01,1594.36,1574.62,1576.27,-0.84,2395432599.0
2020-10-08,1607.52,1614.04,1586.96,1589.63,-0.71,2862712521.0
2020-10-07,1593.04,1602.14,1587.59,1600.97,0.93,3358506296.0
2020-10-06,1588.01,1588.01,1581.75,1586.29,0.26,2510585332.0
2020-10-05,1587.31,1594.89,1580.65,1582.12,-0.23,2578607088.0
2020-10-04,1577.77,1588.05,1577.77,1585.75,0.94,3178853719.0
2020-10-01,1553.95,1572.94,1553.95,1571.04,1.33,2807708137.0
2020-09-30,1561.58,1563.4,1542.57,1550.43,-0.21,1953636694.0
2020-09-29,1564.92,1564.92,1552.77,1553.62,-0.46,1829872968.0
2020-09-28,1566.44,1569.31,1557.42,1560.83,-0.3,1690154525.0
2020-09-27,1569.06,1575.43,1562.11,1565.55,0.27,3138243371.0
2020-09-24,1565.31,1565.31,1554.38,1561.27,0.37,2233489024.0
2020-09-23,1543.37,1555.52,1535.03,1555.52,0.61,1727821707.0
2020-09-22,1576.55,1577.19,1541.75,1546.15,-1.46,2810425268.0
2020-09-21,1587.82,1587.99,1561.49,1569.06,-0.39,2637376216.0
2020-09-20,1595.47,1605.12,1574.08,1575.18,0.19,2742795692.0
2020-09-17,1555.86,1577.99,1547.13,1572.18,2.0,3315664319.0
2020-09-16,1537.35,1543.98,1530.67,1541.4,0.35,1845634030.0
2020-09-15,1544.71,1548.35,1531.05,1536.03,-0.29,1800197903.0
2020-09-14,1545.68,1553.56,1538.43,1540.51,0.21,3134135908.0
2020-09-13,1528.15,1537.25,1522.28,1537.25,1.09,3386859972.0
2020-09-10,1514.13,1532.48,1512.53,1520.69,0.83,2170068283.0
2020-09-09,1501.86,1511.93,1495.11,1508.2,0.87,2563415186.0
2020-09-08,1491.33,1500.15,1477.25,1495.15,0.49,1798363063.0
2020-09-07,1503.37,1503.37,1483.65,1487.81,-0.81,2164930214.0
2020-09-06,1538.42,1538.42,1494.97,1499.97,-0.69,2782377887.0
2020-09-03,1524.19,1524.67,1497.47,1510.42,-0.01,2634886231.0
2020-09-02,1509.4,1519.78,1499.72,1510.57,1.72,4181036115.0
2020-08-31,1466.57,1489.01,1466.57,1484.99,1.53,3462586125.0
2020-08-30,1459.16,1462.67,1444.92,1462.67,0.32,1614554300.0
2020-08-27,1467.07,1472.73,1454.96,1458.04,-0.27,1981761050.0
2020-08-26,1445.47,1468.03,1445.47,1462.03,1.46,2656163730.0
2020-08-25,1435.21,1440.94,1428.74,1440.94,0.65,1855180510.0
2020-08-24,1413.09,1431.6,1413.09,1431.6,1.51,2139202075.0
2020-08-23,1399.48,1410.34,1394.09,1410.34,0.91,1108053597.0
2020-08-20,1392.89,1403.75,1392.89,1397.57,0.45,393129068.0
2020-08-19,1409.44,1409.44,1388.17,1391.29,-1.18,976235059.0
2020-08-18,1403.98,1414.29,1400.81,1407.89,0.41,1239017426.0
2020-08-17,1391.79,1402.21,1385.7,1402.21,0.77,1074932597.0
2020-08-16,1407.85,1407.85,1381.89,1391.46,-1.23,1259320850.0
2020-08-13,1431.89,1431.89,1407.43,1408.79,-1.16,1048911791.0
2020-08-12,1426.55,1427.15,1413.55,1425.32,0.11,951960208.0
2020-08-11,1433.35,1441.31,1421.17,1423.81,-0.46,1271738914.0
2020-08-10,1394.78,1430.41,1394.34,1430.41,2.71,1555518923.0
2020-08-09,1383.98,1392.68,1363.22,1392.68,0.82,977895525.0
2020-08-06,1387.44,1388.68,1365.66,1381.37,-0.09,920997056.0
2020-08-05,1403.88,1403.88,1374.13,1382.66,-1.51,1189526408.0
2020-08-03,1395.08,1411.13,1384.86,1403.86,0.54,1290252213.0
